куропатка/неясыть/дрозд/гусь/навозник + @@серый;semf2='r:rel t:species der:shift dt:physq:color';Ex:Серый гусь
@@серый + чугун/мука;semf2='r:rel t:species der:shift dt:physq:color';Ex:Серый гусь
@@серый + t:hum;semf2='r:qual t:humq ev:neg dt:shift der:physq:color';Ex:С.человек
@@серый + pt:set&pc:hum;semf2='r:qual t:humq ev:neg dt:shift der:physq:color';Ex:С.человек
@@серый + настоящее/действительность/будни/религиозность;semf2='r:qual ev:neg der:shift dt:humq';Ex:Серое существование
@@серый + t:ment/t:be:exist;semf2='r:qual ev:neg der:shift dt:humq';Ex:Серое существование
@@серый + книга;semf='r:qual t:physq:color der:s dt:stuff' semf2='r:qual ev:neg der:shift dt:humq';Ex:С. свет луны Ex:Серое существование
@@серый + t:text/t:speech;semf2='r:qual ev:neg der:shift dt:humq';Ex:Серое существование
@@серый + погода/день/вечер/утро/рассвет;semf2='r:qual ev der:shift dt:physq:color';Ex:Серая погода
@@серый + схема/импорт/импортер/экспорт/дилер/заемщик/магия/маг/олигарх/телефон/бизнес/прибыль/отчетность/кредит/поставка/сервис;semf2='r:rel t:species ev:neg der:shift dt:physq:color';Ex:Серые схемы
@@спокойный&brev;semf='r:qual t:psych';Ex:Я спокоен
@@спокойный + t:hum/t:hum:kin/t:hum:etn;semf='r:qual t:humq';Ex:Cпокойный ребенок
@@спокойный + r:abstr;semf2='r:qual der:shift der:metaph dt:humq';Ex:Спокойные движения
@@спокойный + цвет/тон;semf2='r:qual der:shift der:metaph dt:humq';Ex:Спокойные тона
@@спокойный + голос;semf2='r:qual der:shift der:metaph dt:humq';Ex:Спокойный голос
@@спокойный + душа/совесть;semf2='r:qual der:shift der:meton dt:psych';
@@сухой + рука&sg;semf2='r:rel';Ex:С. рука
@@сухой + кашель;semf2='r:qual t:asp:physiol der:shift dt:physst';Ex:С. кашель
@@сухой + док;semf2='r:rel der:shift dt:physst';Ex:С. док
@@сухой + t:tool:cloth/t:tool:furn/t:tool:dish/t:tool;semf='r:qual t:physst';Ex:Сухое полотенце
@@сухой + top:stripe;semf='r:qual t:physst';Ex:Сухое полотенце
@@сухой + лес/стройматериалы/вагонка;semf2='r:qual t:physq';Ex:Сухое помещение
@@сухой + кожа/волос;semf2='r:rel t:physq der:shift';Ex:Сухая кожа
@@сухой + фигура/старик/старуха;semf2='r:qual t:appearance der:shift dt:physq';Ex:Сухая фигура
@@сухой + t:hum/t:hum:kin/t:hum:etn;semf2='r:qual t:humq ev:neg der:shift dt:physq';Ex:С. человек
@@сухой + t:behav/t:humq/der:a;semf2='r:qual ev:neg der:shift dt:t:humq';Ex:Сухое обращение
@@сухой + поведение/обращение/характер;semf2='r:qual ev:neg der:shift dt:t:humq';Ex:Сухое обращение
@@сухой + t:speech/t:text/t:param;semf2='r:qual der:shift dt:physq';Ex:С. перечень
@@сухой + факт;semf2='r:qual der:shift dt:physq';Ex:С. перечень
@@сухой + t:sound;semf2='r:qual t:asp:sound der:shift dt:physq';Ex:Сухое щелканье косточек
@@сухой + выигрыш/проигрыш/ничья/счет;semf2='r:rel der:shift dt:physst';Ex:С. счет
@@суровый + лицо;semf2='r:qual t:psych:emot der:shift der:meton dt:humq';
@@суровый + черта/маска;semf2='r:qual der:shift der:meton dt:humq';
@@суровый + приговор;semf2='r:qual der:shift der:meton dt:humq';
@@суровый + наказание;semf2='r:qual der:shift der:meton dt:humq';
@@суровый + время;semf2='r:qual der:shift der:metaph dt:physq';
@@суровый + будни;semf2='r:qual der:shift der:metaph dt:physq';
@@суровый + дух;semf2='r:qual der:shift der:meton dt:humq';
@@суровый + t:stuff;semf2='r:rel t:physq';
@@суровый + t:text;semf2='r:qual der:shift dt:humq';
@@суровый + r:concr&t:space;semf2='r:qual der:shift der:metaph dt:humq';
@@суровый + S&anim;semf2='r:qual t:humq';
@@суровый + r:abstr;semf2='r:qual der:shift der:meton dt:humq';
@@суровый + вид;semf2='r:qual der:shift der:meton dt:humq';
@@суровый + взгляд;semf2='r:qual der:shift der:meton dt:humq';
@@сытый + anim;semf='r:qual t:physiol';
@@сытый + inan;semf2='r:qual der:shift der:meton dt:humst';
@@сытый + смех/улыбка;semf2='r:qual der:shift der:meton dt:humst';
@@тупой + угол;semf='r:rel t:physq:form der:shift dt:physq:form';Ex:Тупой угол
@@тупой + t:tool:instr/t:tool:weapon/pt:part/top:form;semf='r:qual t:physq:form';Ex:Т. нож
@@тупой + зуб/коготь/клык;semf='r:qual t:physq:form';Ex:Т. нож
@@тупой + t:hum/t:hum:kin/t:hum:etn/t:animal;semf2='r:qual t:humq ev:neg der:shift dt:physq:form';Ex:Тупая женщина
@@тупой + t:sound;semf2='r:qual t:asp:sound';Ex:Т. стук топора
@@тупой + t:physiol;semf2='r:qual t:asp:physiol';Ex:Тупая боль
@@тупой + t:psych:emot;semf2='r:qual t:degr der:shift dt:asp:physiol';Ex:Тупая ярость
@@тупой + t:humq/t:behav;semf2='r:qual ev:neg der:shift dt:humq';Ex:Тупое непонимание
@@тупой + r:abstr;semf2='r:qual ev:neg der:shift dt:humq';Ex:Тупая покорность
@@тусклый + t:stuff/t:light;semf='r:qual t:physq:light';Ex:Т. свет
@@тусклый + лезвие/кончик;semf='r:qual t:physq:light';Ex:Т. свет
@@тусклый + t:tool:device;semf2='r:qual der:shift dt:light';Ex:Т. фонарь
@@тусклый + t:color;semf2='r:qual t:physq:color';Ex:Т. расцветка
@@тусклый + фон;semf2='r:qual t:physq:color';Ex:Т. расцветка
@@тусклый + [A] + глаз/взгляд;semf2='r:qual ev:neg der:shift dt:physq:light';Ex:Т. взгляд
@@тусклый + [A] + t:sound/t:smell;semf2='r:qual ev:neg der:shift dt:physq:light';Ex:Т. взгляд
@@тусклый + r:abstr;semf2='r:qual ev:neg der:shift dt:physq:light';Ex:Т. взгляд
@@тусклый + r:concr;semf2='r:qual t:physq:color';Ex:Т. расцветка
@@умный + t:hum/t:hum:kin/t:hum:etn/t:animal;semf='r:qual t:humq ev:posit d:habit der:s dt:ment dt:abstr';Ex:У.наставник
@@умный + t:tool:device/дом;semf2='r:qual ev:posit der:shift dt:humq';Ex:У.машина
@@верный + t:psych:volit/t:ment/t:space;semf='r:qual t:ver';Ex:Верная мысль
@@верный + t:be:disapp;semf2='r:qual t:mod';Ex:В. выигрыш
@@верный + выигрыш/проигрыш/поражение;semf2='r:qual t:mod';Ex:В. выигрыш
@@верный&brev;semf='r:qual t:ver' semf2='r:qual t:humq ev:posit';Ex:Верная мысль Ex:В. друг
@@вялый + кожа/живот;semf2='r:qual t:physst asp:result der:v der:shift dt:changest';Ex:Вялая кожа
@@выпуклый + r:concr;semf='r:qual t:physq:form';Ex:В. линза
@@выпуклый + r:abstr;semf='r:qual t:physq:form der:shift';Ex:В. характер
@@зеленый + вино;semf2='r:qual der:shift dt:physq:color';
@@зеленый + скука/тоска;semf2='r:qual t:degr:max ev:neg der:shift dt:physq:color';
скука/тоска + @@зеленый;semf2='r:qual t:degr:max ev:neg der:shift dt:physq:color';
@@зеленый + улица;semf2='r:rel t:species der:s dt:physq:color';Ex:З. лук r:rel der:s dt:plant
@@зеленый + коридор;semf2='r:rel t:species der:s dt:physq:color';Ex:З. лук
@@зеленый + змий;semf='r:qual t:physq:color';Ex:З. цвет
@@зелен + виноград;semf2='r:qual t:humq der:shift dt:time:age';Ex:З. юнец
остров + @@зеленый + мыс;semf2='r:rel der:s dt:plant';Ex:Зеленые насаждения
@@зеленый + мыло/чай;semf2='r:rel t:species der:s dt:physq:color';Ex:З. лук
@@зеленый + горох/горошек/горошина/фасоль/лук/перец/яблоко;semf2='r:rel t:species der:s dt:physq:color';Ex:З. лук
@@зеленый + насаждение/газон/корм/дерево;semf2='r:rel der:s dt:plant';Ex:Зеленые насаждения
@@зеленый + t:space;semf2='r:rel der:s dt:plant';Ex:Зеленые насаждения
@@зеленый + помидор/томат/ягода/овощи;semf2='r:qual t:time:age der:shift dt:physq:color';Ex:Зеленые помидоры
@@зеленый + t:fruit;semf2='r:rel t:species der:s dt:physq:color';Ex:З. лук r:qual t:time:age der:shift dt:physq:color
еще/совсем + @@зеленый + t:hum;semf2='r:qual t:humq der:shift dt:time:age';Ex:З. юнец
@@зеленый + юнец/ученик/девчушка/выпускник/новичок/работник/музыкант;semf2='r:qual t:humq der:shift dt:time:age';Ex:З. юнец
@@зеленый + S;semf='r:qual t:physq:color';Ex:З. цвет
@@зеленый + [0..1]A&t:physq:color;semf='r:qual t:physq:color';Ex:З. цвет
A&t:physq:color + [0..1]@@зеленый;semf='r:qual t:physq:color';Ex:З. цвет
@@жаркий&A&plen + страна/климат/город/край/земля;semf='r:rel & t:place';Ex:Ж. климат
мой/твой/наш/ваш + @@бок;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
A&dt:animal + @@бок;semf='r:concr t:space pt:partb pc:animal';Ex:Боль в боку
@@бок + S&gen&anim&t:animal;semf='r:concr t:space pt:partb pc:animal';Ex:Боль в боку
@@бок + S&gen&inan&(t:tool:device/t:tool:transp/t:tool:instr/t:tool:mus/t:tool:furn/t:tool:dish/t:plant/t:space/t:constr);semf2='r:concr t:space pt:part pc:X';Ex:Бока лодки
@@бок + о + '@@бок';semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
о + '@@бок' + с;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
взять + за + @@бок;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
под + ['самым'] + '@@боком';semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
никаким + '@@боком';semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
@@боком + к;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
к + dat + '@@боком';semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
наминать/наламывать/обламывать + [0..1]@@бока;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
c + 'какого' + @@бок;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
с + '@@боку' + припек;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
с + '@@боков';semf2='r:concr t:space pt:part pc:X';Ex:Бока лодки
c + @@бок + на + @@бок;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
с + другой + @@бок;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
с + оба/два/разный + @@бок;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
по + тот + @@бок;semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
на + 'все' + '@@бока';semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
руки + в + '@@боки';semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
в + '@@боку';semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
по + '@@бокам' + от;semf2='r:concr t:space pt:part pc:X';Ex:Бока лодки
по + '@@бокам';semf2='r:concr t:space pt:part pc:X';Ex:Бока лодки
локоть/кулак/рука + в + '@@бок';semf='r:concr t:space pt:partb pc:hum';Ex:Боль в боку
PR + '@@боков';semf='r:concr t:space pt:partb pc:hum pc:animal' semf2='r:concr t:space pt:part pc:X';Ex:Боль в боку Ex:Бока лодки
NUM + '@@боков';semf='r:concr t:space pt:partb pc:hum pc:animal' semf2='r:concr t:space pt:part pc:X';Ex:Боль в боку Ex:Бока лодки
A&pl&gen + '@@боков';semf='r:concr t:space pt:partb pc:hum pc:animal' semf2='r:concr t:space pt:part pc:X';Ex:Боль в боку Ex:Бока лодки
воспитательный + @@дом;semf='r:concr t:constr top:contain' semf2='r:concr t:org';Ex:Д.-новостройка Ex:Д. культуры
ночлежный + @@дом;semf='r:concr t:constr top:contain' semf2='r:concr t:org';Ex:Д.-новостройка Ex:Д. культуры
публичный + @@дом;semf='r:concr t:constr top:contain' semf2='r:concr t:org';Ex:Д.-новостройка Ex:Д. культуры
сумасшедший + @@дом;semf='r:concr t:constr top:contain' semf2='r:concr t:org';Ex:Д.-новостройка Ex:Д. культуры
инвалидный + @@дом;semf='r:concr t:constr top:contain' semf2='r:concr t:org';Ex:Д.-новостройка Ex:Д. культуры
мертвый + @@дом;semf='r:concr t:constr top:contain' semf2='r:concr t:org';Ex:Д.-новостройка Ex:Д. культуры
арестный + @@дом;semf='r:concr t:constr top:contain' semf2='r:concr t:org';Ex:Д.-новостройка Ex:Д. культуры
